"";"X";"hexid";"meta_1";"meta_2";"meta_3";"meta_4";"meta_5";"meta_6";"meta_pop"
"3425";3425;3425;131,092743575354;146,938251487805;181,588656469242;179,30184681323;278,301795204807;206,593241533696;1123,81653508413
"3426";3426;3426;131,571569601572;136,831198924799;123,193437480017;174,694246926808;169,419044724392;184,611235521745;920,320733179333
"3427";3427;3427;7852,07640569834;8511,02958360797;9742,92779937733;8680,11038944209;10352,399812312;9835,45078799487;54973,9947784326
"3428";3428;3428;32,9761282621131;36,5633162868828;45,8990616979525;51,204005829898;37,0889398510098;36,4672662653878;240,198718193244
"3429";3429;3429;397,09308394231;374,939727326378;500,812602703853;745,624906565564;367,323327409075;413,265996786573;2799,05964473375
"3430";3430;3430;3,0323010449065;3,22113840124118;3,42133139133397;1,23937223047263;4,24671067117237;3,20742044495203;18,3682741840787
"3431";3431;3431;16,1298686190932;15,5538521793785;10,3290137925861;10,5546425951207;2,76026092669229;8,56989964384825;63,897537756719
"3432";3432;3432;25,5101972980316;25,1214053068755;19,6644018954324;41,3977179161485;26,9905947502377;10,6571153074226;149,341432474148
"3433";3433;3433;149,068146423791;137,903876017796;148,21770154321;173,015426919401;102,602100702066;103,821886241758;814,629137848022
"3434";3434;3434;740,744868405398;1219,5763182673;880,516019405798;556,595804083408;520,698904272375;1527,51410287671;5445,64601731099
"3435";3435;3435;64,5898113140711;79,8430925407114;60,6775735538147;46,3437045303998;47,1112165877628;58,0125323164969;356,577930843257
"3436";3436;3436;68,9169459588748;67,7635112566353;89,5550123833545;62,7796310095497;58,4095792359002;47,9182678263383;395,342947670653
"3437";3437;3437;117,542974145824;104,92074140999;128,488373155902;79,5062067255701;103,374192309094;103,870503549239;637,702991295619
"3438";3438;3438;430,603194017145;377,885536117768;279,715591317949;348,656471649949;440,07749327664;284,250227827584;2161,18851420704
"3439";3439;3439;4318,67760994825;3651,85645980067;3419,67470318122;3071,10529081577;3144,65256336555;3747,02453239953;21352,991159511
"3440";3440;3440;572,85060548358;686,34470506188;620,640413576132;675,672843956858;587,963364602405;691,087418917224;3834,55935159808
"3441";3441;3441;146,228522787329;173,584962071088;139,128094810651;156,157860826319;117,783464878095;128,731848352716;861,614753726198
"3442";3442;3442;332,037377887483;456,134703872132;354,147932877466;407,268319205187;322,996326291447;339,3773359288;2211,96199606252
"3443";3443;3443;3375,66788722303;3015,5600248044;3514,77988427005;3101,81613885949;3819,84984608098;3234,73548221073;20062,4092634487
"3444";3444;3444;359,262311520459;318,429900619732;332,343444430826;458,432210386693;382,170081539595;316,379288147651;2167,01723664496
"3445";3445;3445;1052,00141907562;1013,86183465188;1197,35136739516;858,61440444442;927,293232297524;1052,43962123455;6101,56187909915
"3446";3446;3446;237,381318591537;297,644804212105;246,944094931186;185,062156205965;187,790231984833;228,973314235326;1383,79592016095
"3447";3447;3447;165,956164499972;167,412228176124;130,670005190911;144,794327988003;110,21248433886;158,773338274853;877,818548468723
"3448";3448;3448;628,799019693701;589,541549796962;554,653575478965;674,049523213451;664,328632755367;776,649837208458;3888,0221381469
"3449";3449;3449;17,732304383905;19,9071749617716;20,9102885198872;16,9712094704653;26,5714395677066;15,0992307504366;117,191647654172
"3450";3450;3450;15,0359471482154;17,9929367709255;24,04071932078;17,1418286421444;3,03813079041837;8,9352977387003;86,184860411184
"3451";3451;3451;175,662862429271;123,372329233814;122,502179023622;84,6612536177045;106,861120566863;133,986057958329;747,045802829604
"3452";3452;3452;34,6008298298138;28,3527701888416;32,210625322635;46,7920467885311;17,2950586932786;82,2090904185012;241,460421241601
"3453";3453;3453;20,2858540250015;31,4207676311949;25,7451844041102;23,5941643594514;25,1115789513509;31,8525648133221;158,010114184431
"3454";3454;3454;29,661284413125;35,0960485064667;28,4018221165805;18,9545731788241;12,7244657289797;15,2759350857225;140,114129029699
"3455";3455;3455;100,151585927548;96,6438495010982;126,665736889236;115,400992557103;95,4260486081171;140,631835987107;674,920049470209
"3456";3456;3456;86,2424252252874;97,2663318852153;93,6044140675329;80,2989732657227;91,5590047263648;88,3946377487091;537,365786918832
"3457";3457;3457;3040,43153020188;3069,29182671833;3477,23251661813;3201,53697071893;3642,54456563748;3181,37913357275;19612,4165434675
"3458";3458;3458;340,785856260717;401,346838670269;428,903215633598;500,808016878455;474,002132716209;414,108803475429;2559,95486363468
"3459";3459;3459;318,984763164821;357,570923012282;489,043570636454;396,428667928423;420,228212402364;540,229858021962;2522,48599516631
"3460";3460;3460;74,8622577808414;91,7669840917242;95,1524775859272;98,4888166909399;108,343036418278;116,332388807752;584,945961375463
"3461";3461;3461;8469,008247515;9216,77913143052;10062,9185488892;8230,52469397499;4911,06679686204;5535,23651002827;46425,5339287
"3462";3462;3462;2,59425512871764;6,84534646156039;3,3113047974832;1,55662228223479;3,00036007563697;1,46218762615883;18,7700763717918
"3463";3463;3463;33,6927916266817;46,1405048016849;50,3727317239641;51,4448962488278;16,3337588583118;23,9691374441779;221,953820703648
"3464";3464;3464;223,837533669414;315,27087543601;263,329181683715;257,511563588995;62,2058313974774;208,105601614906;1330,26058739052
"3465";3465;3465;7,0677204001649;14,8852311488152;6,06161067141323;5,0693586389976;5,73554035282069;15,2219360510433;54,0413972632549
"3466";3466;3466;3021,71060316112;3468,86597062933;2510,22930516387;2569,71159940494;2512,21881794116;2560,24888541987;16642,9851817203
"3467";3467;3467;267,065944200275;214,106225648237;175,061823373879;280,704197403263;211,880254114863;225,442102651127;1374,26054739164
"3468";3468;3468;143,38429045786;166,776941407113;190,954785758075;159,890498488306;141,525936008694;185,934859494325;988,467311614373
"3469";3469;3469;93,8876136090641;73,4988514026226;68,0128899171597;83,2570863976946;86,0753382914489;91,1164523894428;495,848232007433
"3470";3470;3470;123,554411946436;105,815924926524;123,350536162649;103,577900091698;114,583720718269;99,2549076964433;670,137401542019
"3471";3471;3471;27,5543057820414;47,2003741021628;33,4105370545217;17,1076281762592;10,7083059956256;63,9166342170354;199,897785327646
"3472";3472;3472;1830,47775868427;1655,4983717719;1807,67020406844;1998,73837287685;1659,96505524355;1825,69072651667;10778,0404891617
"3473";3473;3473;4066,61639300544;3851,78893393298;3838,10003697755;4007,56013092967;3614,97500151248;3761,60377153592;23140,644267894
"3474";3474;3474;412,472809294836;579,635189396134;537,660084457268;473,9607926662;430,07778709173;362,80388341408;2796,61054632025
"3475";3475;3475;452,561707133123;436,42672490681;407,3564236996;386,71153233694;329,830220919215;540,624381448915;2553,5109904446
"3476";3476;3476;221,204501758408;230,449002599844;211,92026466099;217,988921719779;193,584868096989;184,715482813096;1259,86304164911
"3477";3477;3477;121,0762976269;121,861569520212;88,0724679288908;103,138880184256;105,444810880626;103,488767533294;643,082793674179
"3478";3478;3478;330,992981727594;325,597999352386;346,268129439632;274,992651368856;281,270218531601;313,813659422786;1872,93563984286
"3479";3479;3479;91,5684541496644;78,4109436525088;61,7713039604345;56,7759374196997;57,1280026744072;99,6860170857046;445,340658942419
"3480";3480;3480;60,1481859889433;58,4662034671507;61,6142910439388;44,97453694235;45,8168471023464;76,2872425531629;347,307307097892
"3481";3481;3481;32,9733468819446;38,8158506487869;26,5019398139024;34,4556781887491;50,3056502379069;38,1382552892916;221,190721060582
"3482";3482;3482;13,1256136891721;15,6599680489894;16,9953072253192;32,8498862786165;9,2870375826741;13,0667628758632;100,984575700635
"3483";3483;3483;857,808675088299;660,486256799898;645,994770593285;764,161278545277;774,726004098087;1248,55298667757;4951,72997180242
"3484";3484;3484;91,8529345210472;89,2957470612624;114,736862100955;98,0993238073995;84,2921559746931;91,4811564362598;569,758179901617
"3485";3485;3485;12,2795071140093;6,52955913343396;4,61524732820825;2,7913700806692;31,6472754973254;14,2761814063223;72,1391405599684
"3486";3486;3486;39,9250590912783;63,5071228209938;65,6248938846461;76,044270278324;28,9065212757951;91,6389663582999;365,646833709337
"3487";3487;3487;246,886695982308;326,238593545231;443,124817172183;397,207461763344;115,890178434905;285,046565397356;1814,39431229533
"3488";3488;3488;101,61769582231;97,4712289979482;90,0999379849872;101,422047776004;71,3848108095305;76,4840170995925;538,479738490372
"3489";3489;3489;720,980983742514;678,50571197761;811,934046468686;1000,16777499295;878,255570849991;816,442046101373;4906,28613413312
"3490";3490;3490;104,071411266638;105,806285158217;149,132654738486;149,792091807995;187,005393527812;176,557355007031;872,365191506179
"3491";3491;3491;114,850008148925;125,351109656775;145,039388845704;144,487003259845;107,456347890872;137,88714300505;775,071000807171
"3492";3492;3492;87,8744465008611;106,544367282047;111,185173883463;95,5898580674081;120,233269667179;115,420971740769;636,848087141727
"3493";3493;3493;40,3209987269757;40,3416679860459;56,3203547911439;0,04642240997258;4,93850986090324;75,0251674796856;216,993121254727
"3494";3494;3494;408,821334047275;364,824219625312;271,636575767527;310,663889701155;176,553886121824;197,004958370432;1729,50486363353
"3495";3495;3495;9,36492708548247;25,9254810699609;14,7732014353025;10,1115102870569;4,87879140437018;1,17263295452868;66,2265442367016
"3496";3496;3496;566,239979623418;854,256779380042;878,775159160995;599,041169504496;464,113156334158;385,422506255402;3747,84875025851
"3497";3497;3497;91,3175792925172;119,980759286479;71,7816927942046;73,5937625803644;434,837121757577;40,2042448411431;831,715160552285
"3498";3498;3498;584,296424815279;704,19586954084;667,492270342553;770,645401333713;423,860028671171;440,379550839187;3590,86954554274
"3499";3499;3499;840,56041380126;861,8797631813;914,234329850085;805,522762518752;656,913839702324;801,582650596105;4880,69375964983
"3500";3500;3500;14,080174365773;18,0638583866958;14,6659235057699;24,4918559161934;6,33076997883972;3,87142988625346;81,5040120395253
"3501";3501;3501;101,757852559736;78,3327715821932;80,9206012088055;66,8018439301378;45,1108964258621;74,6406667760754;447,56463248281
"3502";3502;3502;6,34479924720714;6,86808352303875;4,44557608095754;5,17232375803371;4,89969441745233;6,06356188326006;33,7940389099495
"3503";3503;3503;398,604074155624;424,324145506897;408,738180830444;364,598581609815;300,349342811521;364,442907441193;2261,05723235549
"3504";3504;3504;128,478545425454;147,673104779583;131,635578072178;111,946329822602;101,353887657299;143,937377813247;765,024823570363
"3505";3505;3505;41,9562255987322;32,1037628220316;18,6374152355369;37,1821012606885;23,2647230464991;37,1211125771495;190,265340540638
"3506";3506;3506;371,947878335843;364,216758880182;359,010662639646;404,297655050382;302,285262720789;315,098476922861;2116,8566945497
"3507";3507;3507;438,454584693272;386,562079396168;358,946892361398;342,185041840984;368,26442149886;432,250520174433;2326,66353996511
"3508";3508;3508;2061,45635495174;2319,31266244216;1926,57060748501;2473,74108645295;1912,90229440452;1847,55501047544;12541,5380162118
"3509";3509;3509;83,2431883950822;71,0194767022302;58,0042353613901;62,9189637278405;101,717066897755;68,3456652728681;445,248596357166
"3510";3510;3510;281,246702854738;282,60574948342;246,646980356952;222,229275349545;219,913207390932;220,152541495261;1472,79445693085
"3511";3511;3511;375,920348411697;382,812992101415;358,468593939997;329,950488399138;271,330316603809;316,728700234418;2035,21143969047
"3512";3512;3512;124,276998531492;98,5591171822266;90,3787061326161;111,886129537213;114,036161216664;101,887953814281;641,025066414493
"3513";3513;3513;4252,34166770925;4615,88654300162;5066,47090741965;5083,84546317753;5343,15531414759;5801,88238494019;30163,5822803958
"3514";3514;3514;15,9401419990047;15,8079667579362;12,1646560852806;19,2778820703179;23,427579263221;17,8683972575589;104,486623433319
"3515";3515;3515;19,0351815189383;24,2364881704733;18,2321234737108;48,0987155775145;25,445822425357;22,1126361478451;157,160967313839
"3516";3516;3516;528,804333049414;624,040823948077;487,656244023455;515,640825378948;511,897526771756;604,120647019415;3272,16040019106
"3517";3517;3517;192,817651256871;230,014422617993;203,435599589041;174,351681454055;163,202119127529;187,2615184703;1151,08299251579
"3518";3518;3518;12,0386607230875;9,67398385768301;8,38487337991064;9,2077455517653;16,0795310225643;22,5616035361952;77,946398071206
"3519";3519;3519;4,64561872642664;21,4607259337866;16,5755449067073;0,185631310525805;3,49485307260769;10,1693831049933;56,5317570550473
"3520";3520;3520;30,0533590480982;46,2391548538738;47,2404732602415;34,7631898973928;36,2648793920418;55,3178485463498;249,878904997998
"3521";3521;3521;419,988444019615;375,192768545034;446,269643942907;444,951909052802;611,658564036068;332,107074623125;2630,16840421955
"3522";3522;3522;13709,4124832047;13071,1309472579;13747,835505787;15505,4678123662;16811,6144540515;17644,40176836;90489,8629710273
"3523";3523;3523;60,1542411603102;64,5946225626337;63,2571992844592;81,1202821005704;53,8546724725207;85,2262877643822;408,207305344876
"3524";3524;3524;79,0729289799218;70,5828581627198;83,4721756644034;92,6048225948801;97,7587862584784;82,4205996901009;505,912171350504
"3525";3525;3525;48,4647795543227;48,7490644790131;83,4116379066177;91,2975225957907;92,0309139165787;70,2024413117556;434,156359764079
"3526";3526;3526;0;0;0;0;0;0;0
"3527";3527;3527;5918,98169121367;5982,4757565408;6020,01761168519;7072,9998793505;4116,58397801809;4160,31530516229;33271,3742219705
"3528";3528;3528;15,7804656472493;14,0287094292262;15,2627329995249;7,77580490462233;9,47637360491399;4,63774698047849;66,9618335660152
"3529";3529;3529;16,0668389940789;14,02840770069;17,1090989474716;17,1657122150417;8,64371018996683;10,3209151742964;83,3346832215454
"3530";3530;3530;578,7055439177;639,764310065314;889,427535115978;647,651695769463;434,244251764481;345,554595963089;3535,34793259602
"3531";3531;3531;19075,4637666585;21366,9972521588;20321,7641482349;18730,5519689902;14316,5826200426;11179,3686908911;104990,728446976
"3532";3532;3532;205,068635650295;297,829459871677;277,734230298829;280,655404561349;234,018779261976;257,914281979007;1553,22079162313
"3533";3533;3533;356,545063499442;317,899487116648;284,892517284198;247,185850015807;217,969327421532;301,728498370107;1726,22074370773
"3534";3534;3534;147,030386757434;110,568620249582;99,3907059413807;90,4941791753376;111,610926224855;140,712414525929;699,807232874518
"3535";3535;3535;14,7093326415472;13,6890102192342;12,548061374789;11,0422539020443;9,86362326556529;19,821620141811;81,673901544991
"3536";3536;3536;184,667660863625;147,397209475661;153,914985484194;185,170778543549;131,827223081632;139,111173851421;942,089031300082
"3537";3537;3537;240,602057670306;212,935263130267;232,47535650386;213,313225941607;149,696126075922;143,338302752853;1192,36033207482
"3538";3538;3538;709,287096796291;738,753410313633;664,736774716641;709,985787950594;748,743067875078;626,470516292861;4197,9766539451
"3539";3539;3539;355,147564129749;392,944397386586;469,661575716299;421,1591938924;446,570355163465;352,225606576073;2437,70869286457
"3540";3540;3540;140,036870080637;142,284247741255;124,630536500874;154,943218741167;124,952024462612;123,041459069162;809,888356595707
"3541";3541;3541;511,797164363936;492,6052136033;491,857040758503;416,858637610453;412,303100837874;454,173075377019;2779,59423255109
"3542";3542;3542;155,967044755045;181,366952691596;132,406848071426;147,812839482143;167,654935871957;135,737964063159;920,946584935326
"3543";3543;3543;101,867115058369;103,499517712165;75,1670143998466;71,4092960133874;81,0692898123676;70,074145468042;503,086378464178
"3544";3544;3544;130,990042151003;136,557916345612;112,439404784849;81,9999321993468;91,9992683591527;107,898298644401;661,884862484364
"3545";3545;3545;1647,29917779782;1618,33868501932;1602,20718989286;1345,70325597926;1519,10236483542;1735,48036197733;9468,13103550201
"3546";3546;3546;249,35712997576;209,538429782715;194,014980617536;182,165811857158;161,48496169606;336,599468016768;1333,160781946
"3547";3547;3547;102,121752333441;98,8398778436069;113,140310309776;116,11834910193;121,929339813899;124,41599379298;676,565623195633
"3548";3548;3548;38,202331970917;53,4479970760128;58,5684769278136;79,748012179683;94,8932065317227;50,3563653805402;375,216390066689
"3549";3549;3549;48,5455794400448;46,5396704642357;54,7279260208195;60,4728845873654;22,4901965060807;39,3409302688071;272,117187287353
"3550";3550;3550;448,607002600086;598,562707299489;624,170789841506;579,534029366739;610,052121457489;650,853700407587;3511,7803509729
"3551";3551;3551;34,9079442879845;32,4794077711188;37,7885139604859;33,24087513746;29,8751379208193;33,7530419188416;202,04492099671
"3552";3552;3552;240,465843686914;181,120241330434;191,043851598588;212,548337932323;169,464243430445;164,582238688838;1159,22475666754
"3553";3553;3553;59,260541361077;58,211751132052;52,6855905980062;46,9404524619215;17,1396267143778;14,9134226767279;249,151384944162
"3554";3554;3554;111,645638438498;121,690286882126;150,82737665263;49,0093443198989;113,842191995939;92,6684502699266;639,683288559018
"3555";3555;3555;150,629152855829;111,649398587541;129,746637973861;244,634528822256;230,261693151063;123,915389119159;990,836800509709
"3556";3556;3556;76,5508231468583;63,3096159714556;95,358975962194;122,847864159469;100,879186227951;58,3676157177159;517,314081185644
"3557";3557;3557;30,6435668236999;32,8982744415213;40,7564070346873;42,62919733569;44,1396568024784;34,6223682050164;225,689470643093
"3558";3558;3558;112,150467699177;128,583523567982;136,141641850416;107,157385724195;172,996538068759;187,185858597401;844,21541550793
"3559";3559;3559;434,105586976736;429,986686371326;510,376288726883;590,398992111471;626,205109822591;502,148548799045;3093,22121280805
"3560";3560;3560;4910,64790393974;5756,54476885173;4797,87672855534;5911,56943740449;2415,08097385552;2982,74323249656;26774,4630451034
"3561";3561;3561;528,245414964407;814,056109649218;629,896187746454;668,242086356033;415,612553211813;418,46137285802;3474,51372478594
"3562";3562;3562;11,8106417435023;16,0391408778118;18,5568740844667;12,9196499328246;9,93500750996538;5,16289675619316;74,4242109047639
"3563";3563;3563;15,3625400109371;5,23493842413179;17,9911546236933;25,5532403457919;10,1863813491221;28,220938065331;102,549192819007
"3564";3564;3564;163,115975135404;104,27658530357;116,536680185057;134,535352918841;83,8503130068622;65,6077528268278;667,922659376562
"3565";3565;3565;662,057016935599;704,574832426471;630,869295864448;495,679008286773;380,209592205966;464,772176704728;3338,16192242398
"3566";3566;3566;2041,64489583587;1993,21341886714;1732,71146205108;2014,38565202849;2074,82898140509;2117,48872117236;11974,27313136
"3567";3567;3567;420,686985892672;432,734193633974;398,662986410378;395,525312772577;437,451795555007;365,300414859625;2450,36168912423
"3568";3568;3568;27,7485757229106;41,9563783284125;28,0193245410166;14,0428912449373;15,6561425374115;26,3349318745447;153,758244249233
"3569";3569;3569;54,0067468152687;71,8778741663907;37,7379315723987;172,972839248396;42,7007440847051;18,9076374474778;398,203773334637
"3570";3570;3570;459,389099533279;429,254528108833;413,323115397577;393,758826438964;333,728857304548;460,570574401612;2490,02500118481
"3571";3571;3571;431,407964083929;475,094819423187;357,709633161767;468,089290088263;434,312426734724;493,538247805919;2660,15238129779
"3572";3572;3572;58,4545205630221;51,1537539286559;44,2368993432428;50,7140194643699;42,7526154147539;77,6691659199294;324,980974633974
"3573";3573;3573;56,9152675656647;63,0168820340819;54,8719913146374;51,9394549714342;34,9510682333382;51,1982654662829;312,892929585439
"3574";3574;3574;549,984292468533;477,061642179881;480,135292945253;475,009403285993;469,919191844492;436,732008167668;2888,84183089182
"3575";3575;3575;485,629124540669;459,393850022992;397,141972036145;483,177626840848;443,669274666255;389,534854011883;2658,54670211879
"3576";3576;3576;68,2532785397529;81,2099913095038;80,165504535258;48,5367803734243;56,5088624057879;79,8262732508399;414,500690414567
"3577";3577;3577;323,604500810788;300,351003981064;308,078803310035;263,077066902508;249,197065736041;280,951397596362;1725,2598383368
"3578";3578;3578;86,5102268618257;88,1592480572714;98,5222906746904;91,7434095266294;80,3251279014625;94,4608923141658;539,721195336045
"3579";3579;3579;52,4909536574066;56,2529965134429;56,1214400555993;42,1129567590087;50,2235089496184;48,3197778886692;305,521633823745
"3580";3580;3580;105,438758378978;134,417535376732;191,910012177638;127,529941160533;180,864462217692;312,751495984746;1052,91220529632
"3581";3581;3581;15,750119959631;38,7958363973507;30,4375568962306;30,0496898911352;13,1432928695696;18,6504716601728;146,82696767409
"3582";3582;3582;26,3052835403151;12,5134906847085;18,5586208429491;24,8642182107331;4,58042503832871;37,0297631972004;123,851801514235
"3583";3583;3583;23,7166922086698;34,2106222030222;50,909843274176;49,9762899727613;58,8229283508571;39,8826510555469;257,519027065033
"3584";3584;3584;30,5943146912887;30,1807637793931;28,2731207088784;27,7119804767486;50,2847421074787;26,5537227164209;193,598644480208
"3585";3585;3585;2721,29550996667;2767,45455394733;2919,44157057513;2911,71729165672;3130,54185206057;3045,16435225303;17495,6151304594
"3586";3586;3586;42,7426127363166;52,6814092443685;50,6315621671504;33,7033249766256;51,9173445955529;23,5902119894932;255,266465709507
"3587";3587;3587;525,325223938309;490,732145261271;546,246986414091;785,310205620414;693,053662585375;745,038051638103;3785,70627545756
"3588";3588;3588;258,088041953486;263,500475047939;255,499655026571;284,477231890359;272,743776653349;270,247737280515;1604,55691785222
"3589";3589;3589;106,024218089217;111,898758113218;117,850503724241;132,041008652017;148,634061825097;146,169697595932;762,618247999722
"3590";3590;3590;61,4177843842518;60,3119660714389;83,6214270082365;142,379794136782;64,0678590569182;86,5351378818861;498,333968539513
"3591";3591;3591;113,9912962457;120,591829498307;142,020523363234;138,738581356235;128,227515551306;139,040626985719;782,610373000501
"3592";3592;3592;79,1234664423953;80,2952418339698;77,2314270535234;80,6493713717801;79,6293619574915;89,809901091465;486,738769750625
"3593";3593;3593;2,05454154039172;2,08731030037236;2,05002524771392;0,917525279458053;2,48130985634358;11,8883559455273;21,4790681698069
"3594";3594;3594;10,9347834499081;11,6613093851121;17,1116624406312;11,9895710780549;0,343631258043412;1,01211396164856;53,0530715733983
"3595";3595;3595;95,6242000360993;99,9094275379144;119,030777182735;102,588949309685;83,0750573029512;56,1789495369019;556,407360906287
"3596";3596;3596;218,295267501925;235,716164369952;251,970061271576;295,739087924079;128,959148775957;124,093816177843;1254,77354602133
"3597";3597;3597;54,2414591525426;58,1708344110409;41,5728617661084;18,9064368853793;29,6929123148257;7,90168887467805;210,486193404575
"3598";3598;3598;495,838887285364;434,433960853512;365,142933370711;422,720973585554;353,672168929049;341,744787192662;2413,55371121685
"3599";3599;3599;554,973654312103;650,093756427019;615,350058678287;552,951139773353;393,771422605049;544,323463644677;3311,46349544049
"3600";3600;3600;264,765180205178;258,189968261006;213,34180919232;243,462462658493;215,627999361516;201,328237622645;1396,71565730116
"3601";3601;3601;176,373584425376;130,840670143333;151,324718659529;146,913671948978;163,435258972987;123,432980466099;892,320884616302
"3602";3602;3602;180,928206977503;179,434257286705;153,548575182478;155,499584006591;123,653565954155;165,677608437731;958,741797845163
"3603";3603;3603;911,857781423827;835,456488831344;798,40556871699;1159,84390141841;1088,44091711192;1076,02328460587;5870,02794210836
"3604";3604;3604;468,819475566972;424,532526158411;429,366385035718;436,106284073369;355,387727868657;297,396372214874;2411,608770918
"3605";3605;3605;79,7160545342387;84,7906095455296;48,499727533828;70,9242845052063;86,5180992100895;52,0457323943822;422,494507723274
"3606";3606;3606;48,1537407457884;46,135583582206;35,0457281349554;49,5855390989532;40,7773228726242;43,3627558841667;263,060670318694
"3607";3607;3607;38,4182340804528;50,3943767557931;33,0839728663651;39,013696613221;46,8442033624979;41,7067833717323;249,461267050062
"3608";3608;3608;5017,96234289747;4909,63075977325;4810,32343130467;5104,44216991372;4736,5041621101;5771,0095948803;30349,8724608795
"3609";3609;3609;34,654948544812;35,4262062832989;31,3139490696114;30,317032973778;27,7132967482604;37,4956467912947;196,921080411055
"3610";3610;3610;231,416587976586;248,347144811442;222,9195701827;179,629414556647;226,562213926387;238,929785116648;1347,80471657041
"3611";3611;3611;96,6746648034455;88,5525018293898;116,88627387191;71,8198510677325;57,7835232788195;73,6648503089314;505,381665160229
"3612";3612;3612;396,18796875293;396,89122630447;319,812786046415;260,023147128841;412,195332729301;328,661251594109;2113,77171255607
"3613";3613;3613;1597,22439106713;1538,65820072308;1386,97210440551;1499,21478850544;1600,69619866915;1575,80068659201;9198,56636996232
"3614";3614;3614;102,060071413425;141,820670999561;163,28855539182;146,62615309204;187,006272356844;184,82920667596;925,63092992965
"3615";3615;3615;23,4353501995175;12,1205073161513;19,8991976128902;14,2380202266313;17,4825439545857;49,2834858716815;136,459105181458
"3616";3616;3616;56,5845395455067;54,3498457319686;54,7816788297409;43,3696975469408;50,7534776911631;39,475475620193;299,314714965513
"3617";3617;3617;65,6088778800761;80,6787419060149;72,4462428119588;54,5329249134002;90,8051968560358;92,5999064924326;456,671890859918
"3618";3618;3618;116,134660793252;106,56513533555;124,200727933593;135,323397726097;124,194979420637;136,316462008525;742,735363217654
"3619";3619;3619;209,55966861781;182,973325607033;218,222250506065;255,220708631052;301,349740581022;194,314027749083;1361,63972169206
"3620";3620;3620;23,6802392449529;21,4097910837844;27,1256258019738;40,6101546290905;43,3669909758474;40,389528245113;196,582329980762
"3621";3621;3621;137,422977395051;159,176594876743;151,050886814334;140,623116725728;145,433815379614;160,389045564497;894,096436755967
"3622";3622;3622;81,1042280028697;73,3942847424701;79,251459288603;74,0840113328884;89,415146731519;109,743263065687;506,992393164037
"3623";3623;3623;77,0363768788228;79,3738740197324;89,0965913593326;60,363329083302;106,524114785916;104,068888583552;516,463174710658
"3624";3624;3624;58,2072283010039;67,0115378651331;66,8335259971377;65,1532065753964;38,3393126112438;64,2126657198855;359,7574770698
"3625";3625;3625;478,530636082796;475,014055062918;447,345307828042;669,22606789996;451,32039752705;557,887428765996;3079,32389316676
"3626";3626;3626;428,678402558694;564,245552231294;646,869780342845;460,375463776929;361,584879902847;385,159959242539;2846,91403805515
"3627";3627;3627;0;0;0;0;0;0;0
"3628";3628;3628;2685,15454921467;2958,79278522599;2776,75257132684;2379,13010752053;2539,59614663393;1823,9461955187;15163,3723554407
"3629";3629;3629;2918,60513521251;3238,80077286356;3512,52811705665;2535,4986308416;1984,7286497779;2527,86050041778;16718,02180617
"3630";3630;3630;303,605826313932;332,312784782687;324,82817250551;239,332778397812;155,90247574162;166,878426565118;1522,86046430668
"3631";3631;3631;402,362922542798;356,020025701931;506,925834721803;413,574903874079;183,013240947881;159,80569493146;2021,70262271995
"3632";3632;3632;229,844472216039;390,269037654828;538,179457076255;247,524080960335;135,591457196499;1318,68039128395;2860,08889638791
"3633";3633;3633;913,997096628594;1003,72162101986;756,013637032483;741,566233331011;660,185000271188;832,304622447072;4907,78821073021
"3634";3634;3634;6355,49709736677;6557,33571604687;6196,8425879606;5774,43529539243;4792,57860636458;5606,28802887221;35282,9773320035
"3635";3635;3635;822,385610448429;872,116113567158;797,983277648479;690,715933776709;908,290207695442;818,548437316303;4910,03958045252
"3636";3636;3636;52,0560979080325;74,8595114681186;37,6230289324175;52,3915316030688;34,7030402735411;38,0162010168622;289,649411202041
"3637";3637;3637;30,7858821146621;44,6160605647291;39,0522260833781;20,0395574053469;11,5635257264522;33,1936775769571;179,250929471526
"3638";3638;3638;364,033712512175;350,515265549439;369,754927582134;511,549507704308;348,447258242367;404,455083772326;2348,75575536275
"3639";3639;3639;173,70263136422;219,238470294443;180,62184090272;164,729937976413;142,773045104194;160,360302325769;1041,42622796776
"3640";3640;3640;204,484243751957;221,353393477984;176,31866636409;195,2111462677;196,88701749289;194,473625444062;1188,72809279868
"3641";3641;3641;415,445840214071;353,475606914633;409,103298812793;316,919922055522;249,34515722565;299,580502268188;2043,87032749086
"3642";3642;3642;192,085051110909;169,404737201035;170,186766917213;138,672476178694;118,212061996177;186,230535842527;974,791629246555
"3643";3643;3643;265,147762114655;265,783787752384;217,254035446087;243,815644426173;193,91635854431;290,909886441125;1476,82747472473
"3644";3644;3644;301,785210870492;311,670243285851;293,952675766283;347,453082725265;318,796883466359;302,413938219655;1876,0720343339
"3645";3645;3645;303,948631295258;252,345059617629;311,619879563798;331,39856493615;348,621717849936;285,534240047683;1833,46809331045
"3646";3646;3646;711,779150433752;934,628090811257;685,228396618303;547,383958805228;700,391434351765;509,980192731025;4089,39122375133
"3647";3647;3647;229,476288227681;239,962161512968;240,62986496401;169,698915106638;191,062145240703;179,554230615913;1250,38360566791
"3648";3648;3648;158,447207359861;191,181777708959;176,857175013745;146,315711197325;190,714899295284;210,236908684516;1073,75367925969
"3649";3649;3649;38,5290122777958;48,8889200867808;54,9408435522134;79,4397853898997;85,3851121475726;84,5571698272922;391,740843281554
